Protein,Label,log2FC,SE,DF,pvalue,adj.pvalue,issue
EBV_A0A0C7TSA8,ctrlH-Norm,0.403609190323242,0.817938324076763,13.6051774303015,0.629566448629097,0.999843706217135,NA
EBV_A0A0C7TSA8,M-Norm,-0.732224480869827,0.606599296155565,13.6051774302942,0.247963006203005,0.99768989811509,NA
EBV_G3CKS3,ctrlH-M,1.31455584089145,0.533575830519647,18.6051773554007,0.0236903224426627,0.933647425157431,NA
EBV_G3CKS3,ctrlH-Norm,1.02767459193072,0.533575830519647,18.6051773554122,0.0695224636944765,0.999843706217135,NA
EBV_G3CKS3,M-Norm,-0.286881248960727,0.455034997187314,18.6051773554093,0.536061673196655,0.99768989811509,NA
EBV_I1YP36,ctrlH-M,0.328506070008901,0.520116225562696,20.6051773894951,0.534592480657598,0.9575407481879,NA
EBV_I1YP36,ctrlH-Norm,-0.0957932033488778,0.520116225562696,20.6051773894951,0.855675488647532,0.999843706217135,NA
EBV_I1YP36,M-Norm,-0.424299273357779,0.424673119856976,20.6051773894986,0.329326171653749,0.99768989811509,NA
EBV_K9USF9,ctrlH-M,0.442573759358551,0.488586543175143,20.6051772927265,0.375499493140864,0.933647425157431,NA
EBV_K9USF9,ctrlH-Norm,0.0394541485831672,0.488586543175143,20.6051772927265,0.936418695824651,0.999843706217135,NA
EBV_K9USF9,M-Norm,-0.403119610775383,0.398929241989801,20.6051772927265,0.323973704430303,0.99768989811509,NA
EBV_K9USW1,ctrlH-M,0.604477999418391,0.552026734078807,19.6051771479437,0.2867803938065,0.933647425157431,NA
EBV_K9USW1,ctrlH-Norm,0.362969884175486,0.552026734078807,19.6051771479437,0.518491158696819,0.999843706217135,NA
EBV_K9USW1,M-Norm,-0.241508115242905,0.450727940956045,19.6051771479467,0.598111385189222,0.99768989811509,NA
EBV_K9UTN7,ctrlH-M,0.143093341287274,0.414517187629704,20.6051778630448,0.73343942179767,0.975924059797944,NA
EBV_K9UTN7,ctrlH-Norm,0.0845235875448163,0.414517187629704,20.605177863036,0.840425427050278,0.999843706217135,NA
EBV_K9UTN7,M-Norm,-0.0585697537424581,0.33845186643543,20.605177863036,0.864299241966616,0.99768989811509,NA
EBV_K9UTT7,ctrlH-M,0.940858206734948,0.497417996281946,20.6051780705527,0.072701046481246,0.933647425157431,NA
EBV_K9UTT7,ctrlH-Norm,0.866120743726392,0.497417996281946,20.6051780705527,0.0965545178330382,0.999843706217135,NA
EBV_K9UTT7,M-Norm,-0.0747374630085558,0.406140093256129,20.6051780705491,0.855797540346229,0.99768989811509,NA
EBV_Q3KSU6,ctrlH-M,0.83773232939839,0.441817988931657,19.6051774914558,0.0727829552355639,0.933647425157431,NA
EBV_Q3KSU6,ctrlH-Norm,0.942451727507922,0.431659895699458,19.6051774914493,0.0413523773853905,0.999843706217135,NA
EBV_Q3KSU6,M-Norm,0.104719398109532,0.364819197446065,19.6051774914478,0.777089963499874,0.99768989811509,NA
EBV_Q3KSU9,ctrlH-M,0.776550020959663,0.563486368699611,20.6051773619469,0.182949684564453,0.933647425157431,NA
EBV_Q3KSU9,ctrlH-Norm,1.44942610396662,0.563486368699611,20.6051773619469,0.0179232835570594,0.999843706217135,NA
EBV_Q3KSU9,M-Norm,0.67287608300696,0.460084693442612,20.6051773619405,0.158689217270339,0.99768989811509,NA
EBV_V5KU68,ctrlH-M,1.17870065093065,0.794677222580756,20.6051766487653,0.153144725426502,0.933647425157431,NA
EBV_V5KU68,ctrlH-Norm,1.36521772946945,0.794677222580756,20.6051766487653,0.100797702888833,0.999843706217135,NA
EBV_V5KU68,M-Norm,0.186517078538802,0.648851235178329,20.6051766487742,0.776633248722508,0.99768989811509,NA
EBV_V5KUC1,ctrlH-M,2.93697768556652,1.16465882261927,9.605176955788,0.0311706748499126,0.933647425157431,NA
EBV_V5KUC1,ctrlH-Norm,1.49067427838845,1.16465882261927,9.605176955788,0.230619899087814,0.999843706217135,NA
EBV_V5KUC1,M-Norm,-1.44630340717807,0.736594915297387,9.605176955788,0.0791670164270817,0.99768989811509,NA
F5H284;Q9Y536;P0DN26;A0A075B759,ctrlH-M,-0.303325869629651,0.7419986042471,4.605176955788,0.7009986067371,0.973645966405602,NA
F5H284;Q9Y536;P0DN26;A0A075B759,ctrlH-Norm,-0.808353861972801,0.85678618780078,4.605176955788,0.392256839841651,0.999843706217135,NA
F5H284;Q9Y536;P0DN26;A0A075B759,M-Norm,-0.50502799234315,0.7419986042471,4.605176955788,0.528802854408906,0.99768989811509,NA
L0R6Q1,ctrlH-M,-0.659683325724339,0.542945363338141,20.6051773034896,0.238102572307836,0.933647425157431,NA
L0R6Q1,ctrlH-Norm,-0.18200726759749,0.542945363338141,20.6051773034896,0.740846429744165,0.999843706217135,NA
L0R6Q1,M-Norm,0.47767605812685,0.443313032796154,20.605177303483,0.293704433483491,0.99768989811509,NA
L0R8F8,ctrlH-M,0.184935081879463,0.165786562506455,20.6051865096087,0.277476966397878,0.933647425157431,NA
L0R8F8,ctrlH-Norm,0.2116582135152,0.165786562506455,20.6051865096087,0.215912702157062,0.999843706217135,NA
L0R8F8,M-Norm,0.0267231316357375,0.135364161450281,20.6051865096087,0.845435994727366,0.99768989811509,NA
O00115,ctrlH-M,0.00962346404682357,0.321901235581103,20.6051782298652,0.976437908264355,0.998441172273122,NA
O00115,ctrlH-Norm,-0.280034387792105,0.321901235581103,20.6051782298652,0.394355478289351,0.999843706217135,NA
O00115,M-Norm,-0.289657851838928,0.262831258248381,20.6051782298652,0.283138992800994,0.99768989811509,NA
O00116,ctrlH-M,0.0121339814541752,0.194272888381808,20.6051821875133,0.95079966712071,0.998441172273122,NA
O00116,ctrlH-Norm,0.0317775659079835,0.194272888381808,20.6051821875133,0.871662000736503,0.999843706217135,NA
O00116,M-Norm,0.0196435844538083,0.1586231491307,20.6051821875133,0.902643569358663,0.99768989811509,NA
O00139,ctrlH-M,-0.156874343126189,0.248077468642458,20.6051795230515,0.534106224756881,0.9575407481879,NA
O00139,ctrlH-Norm,-0.117962571607718,0.248077468642458,20.6051795230515,0.639427809190826,0.999843706217135,NA
O00139,M-Norm,0.038911771518471,0.202554404951772,20.6051795230515,0.849540354717366,0.99768989811509,NA
O00148,ctrlH-M,0.0868559534718116,0.216488028710975,20.6051806796972,0.692399916071261,0.973645966405602,NA
O00148,ctrlH-Norm,-0.209934546666624,0.216488028710975,20.6051806796972,0.343428107698189,0.999843706217135,NA
O00148,M-Norm,-0.296790500138435,0.176761735254294,20.6051806797009,0.108245472455543,0.99768989811509,NA
O00151,ctrlH-M,-0.218770941869426,0.313220452066247,19.6051782566893,0.493094172216756,0.949025666647327,NA
O00151,ctrlH-Norm,-0.282696289055711,0.313220452066247,19.6051782566911,0.377721854509311,0.999843706217135,NA
O00151,M-Norm,-0.0639253471862844,0.255743428188727,19.6051782566865,0.805219615790005,0.99768989811509,NA
O00154,ctrlH-M,0.122477440929185,0.209746981062237,20.605181049971,0.565606101940716,0.960118184008086,NA
O00154,ctrlH-Norm,-0.178896039835871,0.209746981062237,20.605181049971,0.403513096437618,0.999843706217135,NA
O00154,M-Norm,-0.301373480765056,0.171257692897229,20.605181049971,0.0932872210133582,0.99768989811509,NA
O00159,ctrlH-M,-0.261982501014563,0.263872896945783,20.6051791546334,0.332306748112181,0.933647425157431,NA
O00159,ctrlH-Norm,-0.220237908928281,0.263872896945783,20.6051791546334,0.413495074952936,0.999843706217135,NA
O00159,M-Norm,0.0417445920862818,0.215451318155726,20.6051791546334,0.848265686662244,0.99768989811509,NA
O00161,ctrlH-M,-0.0492041128077396,0.240888656054223,19.6051794915498,0.840255186978229,0.992804470335744,NA
O00161,ctrlH-Norm,0.0304214716528399,0.240888656054223,19.6051794915498,0.900789720198389,0.999843706217135,NA
O00161,M-Norm,0.0796255844605796,0.196684764052548,19.6051794915498,0.68997927522941,0.99768989811509,NA
O00165,ctrlH-M,0.22299623682456,0.272503048206291,20.6051789583548,0.42253449498253,0.940123776981476,NA
O00165,ctrlH-Norm,0.0730605952079939,0.272503048206291,20.6051789583548,0.79128092287956,0.999843706217135,NA
O00165,M-Norm,-0.149935641616566,0.22249780715282,20.6051789583548,0.507880692738303,0.99768989811509,NA
O00170,ctrlH-M,0.23806273035775,0.207397478064838,20.6051812126229,0.264180194401231,0.933647425157431,NA
O00170,ctrlH-Norm,-0.00518846021772834,0.207397478064838,20.6051812126229,0.980282111390515,0.999843706217135,NA
O00170,M-Norm,-0.243251190575479,0.169339331732973,20.6051812126229,0.165878510101696,0.99768989811509,NA
O00178,ctrlH-M,0.090385183167788,0.263432236480193,20.6051791323297,0.734994530299878,0.975924059797944,NA
O00178,ctrlH-Norm,-0.22746197671598,0.263432236480193,20.6051791323297,0.397826803609998,0.999843706217135,NA
O00178,M-Norm,-0.317847159883768,0.215091520392222,20.6051791323334,0.154603344777273,0.99768989811509,NA
O00182,ctrlH-M,0.202375553948075,0.336245915342444,19.6051778924043,0.554159464292309,0.95943153490566,NA
O00182,ctrlH-Norm,-0.167699363604863,0.336245915342444,19.6051778924225,0.623512042542678,0.999843706217135,NA
O00182,M-Norm,-0.370074917552938,0.27454364022802,19.6051778924403,0.193040155757458,0.99768989811509,NA
O00182;Q6DKI2;Q3B8N2,ctrlH-M,0.0237448545537652,0.355313651942305,19.6051777069871,0.947395554007596,0.998441172273122,NA
O00182;Q6DKI2;Q3B8N2,ctrlH-Norm,-0.280393043124846,0.355313651942305,19.6051777070074,0.43946861456121,0.999843706217135,NA
O00182;Q6DKI2;Q3B8N2,M-Norm,-0.304137897678611,0.290112381967836,19.6051777070259,0.307232337539592,0.99768989811509,NA
O00186,ctrlH-M,-0.29197572594911,0.354791823068718,20.60517809837,0.419959439189558,0.940123776981476,NA
O00186,ctrlH-Norm,-0.319970273679022,0.354791823068718,20.60517809837,0.377556221166009,0.999843706217135,NA
O00186,M-Norm,-0.0279945477299126,0.289686310476723,20.60517809837,0.923948084671137,0.99768989811509,NA
O00193,ctrlH-M,-0.00692918380616095,0.400936748525391,19.6051770673824,0.986385931112598,0.998441172273122,NA
O00193,ctrlH-Norm,-0.209498738729608,0.400936748525391,19.6051770673824,0.607160951300848,0.999843706217135,NA
O00193,M-Norm,-0.202569554923447,0.327363484339261,19.6051770673889,0.543177786543248,0.99768989811509,NA
O00203,ctrlH-M,-0.192138419326287,0.21978411412709,20.6051805017625,0.39207714305057,0.936652679519394,NA
O00203,ctrlH-Norm,-0.288446212508119,0.21978411412709,20.6051805017625,0.203814859855556,0.999843706217135,NA
O00203,M-Norm,-0.0963077931818317,0.179452977726998,20.6051805017649,0.597240194799002,0.99768989811509,NA
O00203;Q13367,ctrlH-M,-0.333128964504499,0.516446520434662,10.605176955788,0.532606586560907,0.9575407481879,NA
O00203;Q13367,ctrlH-Norm,0.125314292026926,0.516446520434662,10.605176955788,0.812907398369414,0.999843706217135,NA
O00203;Q13367,M-Norm,0.458443256531424,0.421676818166922,10.605176955788,0.301044098291035,0.99768989811509,NA
O00214,ctrlH-M,0.228857937892323,0.273785086651198,20.6051789395167,0.412797941856769,0.93811682202273,NA
O00214,ctrlH-Norm,0.00310894387942896,0.273785086651198,20.6051789395167,0.991049110555767,0.999843706217135,NA
O00214,M-Norm,-0.225748994012894,0.223544587159704,20.6051789395221,0.324274334203148,0.99768989811509,NA
O00217,ctrlH-M,-0.051144147493126,0.320863290894989,19.6051780879418,0.874987992966923,0.99383730886006,NA
O00217,ctrlH-Norm,-0.0761194492517006,0.320863290894989,19.6051780879418,0.814937210398289,0.999843706217135,NA
O00217,M-Norm,-0.0249753017585746,0.261983779960977,19.6051780879619,0.92501922013905,0.99768989811509,NA
O00221,ctrlH-M,0.374998902673465,0.380191066647568,20.6051779164647,0.335406049240759,0.933647425157431,NA
O00221,ctrlH-Norm,0.229547124446361,0.380191066647568,20.6051779164647,0.552587677237342,0.999843706217135,NA
O00221,M-Norm,-0.145451778227104,0.310424706017004,20.6051779164599,0.644305063641088,0.99768989811509,NA
O00231,ctrlH-M,-0.363390656834488,0.29053431052858,20.6051786276015,0.225036464927591,0.933647425157431,NA
O00231,ctrlH-Norm,-0.227819641731108,0.29053431052858,20.6051786276015,0.441879558841577,0.999843706217135,NA
O00231,M-Norm,0.13557101510338,0.23722027118878,20.6051786275982,0.573843608397856,0.99768989811509,NA
O00232,ctrlH-M,-0.235753908691963,0.278861101519114,20.6051788394806,0.407588423916635,0.936748648574038,NA
O00232,ctrlH-Norm,-0.14633815067567,0.278861101519114,20.6051788394806,0.605343249392886,0.999843706217135,NA
O00232,M-Norm,0.0894157580162931,0.227689135944096,20.6051788394789,0.698566915115282,0.99768989811509,NA
O00233,ctrlH-M,0.032077642385385,0.209957157388156,20.605147031114,0.880056545720343,0.99468830805056,NA
O00233,ctrlH-Norm,-0.178858298248078,0.209957157388156,20.6051470311209,0.404073421382963,0.999843706217135,NA
O00233,M-Norm,-0.210935940633463,0.171429301148734,20.6051470311207,0.232389641002013,0.99768989811509,NA
O00244,ctrlH-M,-0.590732724305404,0.679963048616973,10.605176955788,0.404204400521484,0.936652679519394,NA
O00244,ctrlH-Norm,-0.298541001145829,0.679963048616973,10.605176955788,0.669432810239689,0.999843706217135,NA
O00244,M-Norm,0.292191723159575,0.555187504352951,10.605176955788,0.609514022328728,0.99768989811509,NA
O00255,ctrlH-M,0.146328164902565,0.284136766998619,20.605178730566,0.612039268588591,0.966679935493861,NA
O00255,ctrlH-Norm,0.335381326523403,0.284136766998619,20.605178730566,0.251307625470053,0.999843706217135,NA
O00255,M-Norm,0.189053161620838,0.23199669877023,20.6051787305694,0.424450987783064,0.99768989811509,NA
O00257,ctrlH-M,0.328469864253348,0.290993493542644,20.6051786789066,0.27195868626237,0.933647425157431,NA
O00257,ctrlH-Norm,0.598699921471733,0.290993493542644,20.6051786789066,0.0525214219407352,0.999843706217135,NA
O00257,M-Norm,0.270230057218385,0.237595192549783,20.6051786789082,0.268443524374987,0.99768989811509,NA
O00264,ctrlH-M,-0.222149074285499,0.25060702236173,20.6051794487978,0.385607641526774,0.933920871594765,NA
O00264,ctrlH-Norm,-0.334792194366289,0.25060702236173,20.6051794487978,0.196142404182487,0.999843706217135,NA
O00264,M-Norm,-0.11264312008079,0.20461977691483,20.6051794487998,0.587895859075753,0.99768989811509,NA
O00267,ctrlH-M,-0.0545351237174643,0.159434167015038,19.605188191979,0.735949634906947,0.975924059797944,NA
O00267,ctrlH-Norm,-0.0906530560501648,0.159434167015038,19.605188191979,0.576088693214853,0.999843706217135,NA
O00267,M-Norm,-0.0361179323327006,0.130177452250838,19.605188191978,0.78433796972235,0.99768989811509,NA
O00268,ctrlH-M,0.228458155721201,0.226835060255,20.6051801839534,0.32554174651818,0.933647425157431,NA
O00268,ctrlH-Norm,0.461746725418461,0.226835060255,20.6051801839534,0.0548528412933829,0.999843706217135,NA
O00268,M-Norm,0.23328856969726,0.185210051132742,20.6051801839511,0.221898846995867,0.99768989811509,NA
O00273,ctrlH-M,-0.158560748451075,0.215499121125131,20.6051807284585,0.470155908930281,0.942899040838472,NA
O00273,ctrlH-Norm,-0.0465674855543501,0.215499121125131,20.6051807284585,0.83104146224158,0.999843706217135,NA
O00273,M-Norm,0.111993262896725,0.175954295591599,20.6051807284597,0.53146442573394,0.99768989811509,NA
O00287,ctrlH-M,0.333476157581078,0.567239713201389,10.605176955788,0.568911022545491,0.960118184008086,NA
O00287,ctrlH-Norm,1.0105047433509,0.567239713201389,10.605176955788,0.103457577107957,0.999843706217135,NA
O00287,M-Norm,0.677028585769825,0.463149286395358,10.605176955788,0.172787847505582,0.99768989811509,NA
O00299,ctrlH-M,-0.746916192837936,0.402031910381295,20.6051776686422,0.0775387183393788,0.933647425157431,NA
O00299,ctrlH-Norm,-0.330732306725463,0.402031910381295,20.6051776686422,0.420124847716739,0.999843706217135,NA
O00299,M-Norm,0.416183886112473,0.328257680250169,20.6051776686399,0.21898900158599,0.99768989811509,NA
O00303,ctrlH-M,-0.258944928688699,0.318626739556013,20.6051782778682,0.42568621138237,0.94151633906481,NA
O00303,ctrlH-Norm,-0.205046253452771,0.318626739556013,20.6051782778741,0.526977674904677,0.999843706217135,NA
O00303,M-Norm,0.0538986752359278,0.260157643439633,20.6051782778712,0.83790539389846,0.99768989811509,NA
O00308,ctrlH-M,0.659062288076043,0.554507133227296,6.605176955788,0.275585231413855,0.933647425157431,NA
O00308,ctrlH-Norm,0.204995742330671,0.522794338828445,6.605176955788,0.707315673581274,0.999843706217135,NA
O00308,M-Norm,-0.454066545745372,0.413305214634922,6.605176955788,0.310357166379277,0.99768989811509,NA
O00311,ctrlH-M,-0.152525830432682,0.354478434079164,15.6051728143678,0.672873521928423,0.972603052827562,NA
O00311,ctrlH-Norm,0.443618666283061,0.346070086265585,15.7074111901325,0.218485097451983,0.999843706217135,NA
O00311,M-Norm,0.596144496715743,0.279069019895552,15.7606186870253,0.0487104943107578,0.99768989811509,NA
O00329,ctrlH-M,-0.803179836602913,0.44960494047715,20.6051777089965,0.0887567289900367,0.933647425157431,NA
O00329,ctrlH-Norm,-0.382122540851056,0.44960494047715,20.6051777089965,0.405144186511051,0.999843706217135,NA
O00329,M-Norm,0.421057295751857,0.367100896667807,20.6051777089965,0.26453453413221,0.99768989811509,NA
O00330,ctrlH-M,-0.194198361145176,0.232680028169794,20.6051799756011,0.413506537863211,0.93811682202273,NA
O00330,ctrlH-Norm,-0.163801097717925,0.232680028169794,20.6051799756055,0.48932791988726,0.999843706217135,NA
O00330,M-Norm,0.0303972634272514,0.189982447450804,20.6051799756055,0.874438885871082,0.99768989811509,NA
O00399,ctrlH-M,0.0398406393140794,0.590912557835532,10.605176955788,0.947499859329129,0.998441172273122,NA
O00399,ctrlH-Norm,-0.490051730109047,0.590912557835532,10.605176955788,0.425199947086708,0.999843706217135,NA
O00399,M-Norm,-0.529892369423126,0.482478083099969,10.605176955788,0.296394209019432,0.99768989811509,NA
O00400,ctrlH-M,-0.139492248267703,0.798772827952045,10.605176955788,0.864656958063214,0.99383730886006,NA
O00400,ctrlH-Norm,-0.174271377197677,0.798772827952045,10.605176955788,0.831434816605963,0.999843706217135,NA
O00400,M-Norm,-0.0347791289299746,0.652195282960815,10.605176955788,0.958463188962359,0.99768989811509,NA
O00410,ctrlH-M,-0.448371777206303,0.343253146185291,20.6051782475855,0.205864359312512,0.933647425157431,NA
O00410,ctrlH-Norm,-0.327011426568473,0.343253146185291,20.6051782475801,0.351793633341106,0.999843706217135,NA
O00410,M-Norm,0.12136035063783,0.280265020252975,20.6051782475828,0.669499149644419,0.99768989811509,NA
O00411,ctrlH-M,-0.264031258237324,0.547903061674268,10.605176955788,0.639671878814929,0.97137009347756,NA
O00411,ctrlH-Norm,-0.343712617379399,0.547903061674268,10.605176955788,0.54371665977444,0.999843706217135,NA
O00411,M-Norm,-0.0796813591420746,0.447360976536873,10.605176955788,0.861989818707153,0.99768989811509,NA
O00422,ctrlH-M,-0.228715558934587,0.2321967186049,20.6051800136805,0.336046055138795,0.933647425157431,NA
O00422,ctrlH-Norm,-0.0133189401258083,0.2321967186049,20.605180013676,0.954810573508553,0.999843706217135,NA
O00422,M-Norm,0.215396618808779,0.189587826843538,20.6051800136782,0.268943607910501,0.99768989811509,NA
O00425,ctrlH-M,-1.49602262219134,0.472723624226245,19.6051773978154,0.00496015986299773,0.933647425157431,NA
O00425,ctrlH-Norm,-0.842943330005842,0.472723624226245,19.6051773978274,0.0900505670679444,0.999843706217135,NA
O00425,M-Norm,0.653079292185495,0.385977222904492,19.6051773978346,0.106476991689096,0.99768989811509,NA
O00429,ctrlH-M,-0.276058215870162,0.23734853065332,20.6051798404809,0.258085319159041,0.933647425157431,NA
O00429,ctrlH-Norm,-0.239101790035593,0.23734853065332,20.6051798404809,0.325433194017109,0.999843706217135,NA
O00429,M-Norm,0.0369564258345685,0.193794263766655,20.605179840483,0.8506275981348,0.99768989811509,NA
O00442,ctrlH-M,0.0700096920392888,0.233137866953362,19.6051796209366,0.767114631284237,0.982612774898517,NA
O00442,ctrlH-Norm,-0.156928198510296,0.233137866953362,19.6051796209141,0.508732786454004,0.999843706217135,NA
O00442,M-Norm,-0.226937890549585,0.190356271252203,19.6051796209216,0.2474238942401,0.99768989811509,NA
O00459,ctrlH-M,-0.368457825101047,0.511366950913273,9.605176955788,0.488359774410177,0.946889297662311,NA
O00459,ctrlH-Norm,-0.183943438260023,0.511366950913274,9.605176955788,0.726846996007234,0.999843706217135,NA
O00459,M-Norm,0.184514386841024,0.323416857004293,9.605176955788,0.581427435755804,0.99768989811509,NA
O00461,ctrlH-M,-0.016148777134676,0.224368151673351,20.6051803119026,0.943316282375912,0.998441172273122,NA
O00461,ctrlH-Norm,-0.083106058206611,0.224368151673351,20.6051803119026,0.714864447075904,0.999843706217135,NA
O00461,M-Norm,-0.066957281071935,0.183195828710364,20.6051803119049,0.718466628294141,0.99768989811509,NA
